MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,Age,IsRemodeled,RemodAge,TotalPorchSF,HasPool,HasGarage,HasFireplace,QualityScore,LogSalePrice
0.4167629725563798,3,-0.06574138477162077,-0.12843473224272103,1,1,3,3,0,4,0,5,2,2,0,5,-0.5248040386745613,1,1,12,13,1,1.200173546556619,2,4,2,2,4,3,2,0.7766191616773064,6,-0.35769557271342056,-0.3696256128540399,-0.03549623249390546,1,0,1,4,-0.8289955029597165,1.1776785358086854,-0.13440113192653536,0.5440411432194194,1.1081626896509584,-0.24283962343525659,1.2226812728383039,0.157274148805301,-0.20887964133435133,2,0.9588149897869231,6,-0.9573415500760798,3,1,2,0.307421722070784,5,5,2,-0.9481821786745919,0.8427932590908515,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,-1.6107529240662837,0.13869680158252315,8,4,208500.0,0.14648775695413122,1.66627673092635,-1.0388727399419972,0,-0.8669644685231884,0.45467173244082154,0,1,0,0.11763681873276724,12.24769911637256
-1.1313519414444089,3,0.5918102057481891,0.11942899101733007,1,1,3,3,0,2,0,24,1,2,0,2,2.1830346781575916,1,1,8,8,2,-0.811433832851906,3,4,1,2,4,1,0,0.8858279165103058,6,-0.35769557271342056,-0.017169699936927962,0.3459365409246649,1,0,1,4,0.42883529034796647,-0.8730807810791539,-0.13440113192653536,-0.4045298924257994,-0.8230918528204583,4.0217082219099165,-0.7641757955239399,0.157274148805301,-0.20887964133435133,3,-0.2391795422504154,6,0.6036119603869521,5,1,2,0.307421722070784,5,5,2,1.2482475291628874,-1.077971409998491,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,-0.4957945920734884,-0.613707276175112,8,4,181500.0,0.0894525891571744,0.3711313914559902,-0.1798313166601527,0,0.3988657357908286,-1.4174779196134535,0,1,1,1.5524541676326231,12.109016442313738
0.4167629725563798,3,0.07698383317846029,0.42753278553972157,1,1,0,3,0,4,0,5,2,2,0,5,-0.5248040386745613,1,1,12,13,1,1.1280381275175222,2,4,2,2,4,2,2,0.6515523480379133,6,-0.35769557271342056,0.21745908650170695,0.035342049569329695,1,0,1,4,-0.595395826336296,1.1819122855451316,-0.13440113192653536,0.6798340780190788,1.1081626896509584,-0.24283962343525659,1.2226812728383039,0.157274148805301,-0.20887964133435133,2,-0.2391795422504154,6,0.6036119603869521,5,1,2,0.307421722070784,5,5,2,-0.9481821786745919,0.6724877758658944,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,0.9908165172502386,0.13869680158252315,8,4,223500.0,0.3300832135153769,1.66627673092635,-0.9727926304587785,1,-0.8182786914341877,0.2886767220714861,0,1,1,0.11763681873276724,12.317171167298682
0.6371529366213802,3,-0.31869013891757586,0.10928500187895747,1,1,0,3,0,0,0,6,2,2,0,5,-0.5248040386745613,1,1,13,15,2,-0.811433832851906,3,4,0,4,1,3,0,0.3803374064945831,6,-0.35769557271342056,0.3384604641001034,-0.1575314685212993,1,2,1,4,-0.45412953963570607,1.140698528797203,-0.13440113192653536,0.5567980738938506,1.1081626896509584,-0.24283962343525659,-0.7641757955239399,0.157274148805301,-0.20887964133435133,2,0.3973532637399469,6,0.6036119603869521,2,5,3,1.6516930703984853,5,5,2,-0.9481821786745919,0.5897951141399856,2.842265436878288,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,-1.6107529240662837,-1.3661113539327472,8,0,140000.0,0.018906314248840806,-0.2764412782791897,1.8025719678364118,1,0.6422946212358319,1.1818084893298422,0,1,1,0.11763681873276724,11.849404844423074
0.4167629725563798,3,0.7465769706575837,0.8881087981303443,1,1,0,3,0,2,0,15,2,2,0,5,-0.5248040386745613,1,1,12,13,1,1.4200910943679583,2,4,2,2,4,0,2,0.751499587164705,6,-0.35769557271342056,0.2846522735460179,0.25032220405303923,1,0,1,4,0.11353292101839452,1.2412405663204216,-0.13440113192653536,1.32806356683795,1.1081626896509584,-0.24283962343525659,1.2226812728383039,1.390679565794701,-0.20887964133435133,2,1.4610596182156048,6,0.6036119603869521,5,1,2,1.6516930703984853,5,5,2,1.0795774027047969,0.9896345302085524,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,2.105774849243034,0.13869680158252315,8,4,250000.0,1.0607112324621242,1.66627673092635,-0.9397525757171691,0,-0.7209071372561864,0.5977964155705612,0,1,1,0.6694896452327118,12.429220196836383
0.1568231154358663,3,0.7841304832251477,0.8682543774566893,1,1,0,3,0,4,0,11,2,2,0,0,-0.5248040386745613,1,1,12,13,2,-0.811433832851906,3,4,5,2,4,3,2,0.7887361087661041,6,-0.35769557271342056,-0.8373178346801615,-0.10688641347970944,1,0,1,4,-1.0644151476298749,1.052908774012509,-0.13440113192653536,-0.16644580105485846,1.1081626896509584,-0.24283962343525659,1.2226812728383039,-2.309536685173499,-0.20887964133435133,3,-0.9740027388576448,6,-0.9573415500760798,3,1,3,0.307421722070784,5,5,2,0.4826889288966267,0.5202031782534696,-0.40472894219709526,8.478404807382951,-0.2946377291306619,-0.05895266638765604,3,2,3,5.184428029896403,1.3624692945811703,0.8911008793401582,8,4,143000.0,-0.45195258451092096,0.3711313914559902,-0.6754321377842938,1,-0.4287924747221825,1.24109043929067,0,1,0,-0.9860688342671219,11.870606902224587
-1.1313519414444089,3,0.38723218748326643,0.21497825093899015,1,1,3,3,0,4,0,21,2,2,0,2,-0.5248040386745613,1,1,12,13,3,1.1803380609542502,2,4,2,0,4,0,2,0.998570729743603,6,-0.35769557271342056,0.043622614447884796,0.6306405825415421,1,0,1,4,1.3830333609920231,-0.8730807810791539,-0.13440113192653536,0.5146853668318303,1.1081626896509584,-0.24283962343525659,-0.7641757955239399,0.157274148805301,-0.20887964133435133,2,0.3973532637399469,6,0.6036119603869521,2,1,2,0.307421722070784,5,5,2,1.1884221605278518,0.8117551527635586,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,0.6191637399193068,-0.613707276175112,8,4,307000.0,1.098755199487764,1.01870406119117,-1.104952849425216,1,-1.0130217997901902,0.42441920807061084,0,1,1,0.6694896452327118,12.634606283893019
0.4167629725563798,3,0.07698383317846029,0.2715531076242112,1,1,0,3,0,0,0,14,4,2,0,5,0.37780886693615634,1,1,6,6,3,1.27693121087178,3,4,1,2,4,2,0,0.8423461020325712,1,1.5283681941783533,-0.16842157010125075,0.21715545042249237,1,0,1,4,0.004160662162254694,1.2203651672471505,-0.13440113192653536,1.1707112022403348,1.1081626896509584,-0.24283962343525659,1.2226812728383039,0.157274148805301,-0.20887964133435133,3,0.3973532637399469,6,2.164565470849984,5,1,2,0.307421722070784,5,5,2,1.1570789892817197,1.3993526960900355,2.7405341854548553,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,3,4.617103419723018,1.7341220719121022,0.8911008793401582,8,4,200000.0,0.9063684189759207,1.66627673092635,-0.014631042952105643,0,0.6422946212358319,1.3363285874815287,0,1,1,0.8902307758326896,12.206077645517674
0.1568231154358663,4,-0.8312288101277302,-0.755094024752346,1,1,3,3,0,4,0,17,0,2,0,0,-0.5248040386745613,1,1,3,15,2,-0.811433832851906,3,4,0,4,4,3,6,-1.4246706680902388,6,-0.35769557271342056,0.6526230278090189,0.06893550959698638,1,2,1,1,-0.2547216044540635,1.1390891654233417,-0.13440113192653536,0.6587815617729881,-0.8230918528204583,-0.24283962343525659,-0.7641757955239399,-1.076131268184099,4.309416424860124,3,0.9588149897869231,2,2.164565470849984,5,5,3,0.307421722070784,1,5,2,0.7898906046862755,-1.077971409998491,2.6792662366928353,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,-0.8674473694044201,0.13869680158252315,8,0,129900.0,0.3555330092914533,-0.2764412782791897,1.34001120145388,1,1.7133817171938461,0.9993519155698027,0,1,1,0.11763681873276724,11.774527900858468
2.0738317810532743,3,-0.8935761812069286,-0.3809387215384248,1,1,3,3,0,0,0,3,0,0,1,1,0.37780886693615634,1,1,8,8,2,-0.811433832851906,3,4,0,4,4,3,2,0.8392104739675159,6,-0.35769557271342056,-0.40764498477179206,0.10838445020366665,1,0,1,4,-0.08486899694764509,-0.8730807810791539,-0.13440113192653536,-0.8994007522143406,1.1081626896509584,-0.24283962343525659,-0.7641757955239399,-1.076131268184099,4.309416424860124,3,-0.9740027388576448,6,2.164565470849984,5,1,2,-1.0368496262569173,2,5,2,-0.9481821786745919,-0.32894043817018886,-0.40472894219709526,-0.12928884718190498,-0.2946377291306619,-0.05895266638765604,3,4,1,-0.18969740010842717,-1.9824057013972154,0.13869680158252315,8,4,118000.0,-0.5991652305303498,-0.2764412782791897,1.075690763521005,1,1.7133817171938461,-0.6874051023374685,0,1,1,-0.4342160077671773,11.678448377988165
